"file_name","sample","final_age","latitude","length","gear_depth","gear_temp"
"WALLEYE_POLLOCK_157201608201_63739_OT1.0","training",2,59.527565,247,92.46,2.45
"WALLEYE_POLLOCK_157201608201_63743_OT1.0","training",2,59.527565,236,92.46,2.45
"WALLEYE_POLLOCK_157201608201_63751_OT1.0","training",2,59.527565,243,92.46,2.45
"WALLEYE_POLLOCK_157201608201_63752_OT1.0","test",9,59.80743333,598,88.78,2.66
"WALLEYE_POLLOCK_157201608201_63768_OT1.0","training",3,59.80743333,256,88.78,2.66
"WALLEYE_POLLOCK_157201608201_63781_OT1.0","test",4,60.62092333,408,80.19,2.02
"WALLEYE_POLLOCK_157201608201_63788_OT1.0","test",4,60.62092333,364,80.19,2.02
"WALLEYE_POLLOCK_157201608201_63826_OT1.0","training",4,61.723475,296,36.8,0.67
"WALLEYE_POLLOCK_157201608201_63829_OT1.0","training",3,61.723475,346,36.8,0.67
"WALLEYE_POLLOCK_157201608201_63836_OT1.0","training",3,61.09262833,325,88.51,1.86
"WALLEYE_POLLOCK_157201608201_63855_OT1.0","training",10,60.81385,617,88.98,2.14
"WALLEYE_POLLOCK_157201608201_63865_OT1.0","training",3,60.81385,329,88.98,2.14
"WALLEYE_POLLOCK_157201608201_63868_OT1.0","training",3,60.81385,307,88.98,2.14
"WALLEYE_POLLOCK_157201608201_63887_OT1.0","training",3,60.21125667,329,79.13,2.38
"WALLEYE_POLLOCK_157201608201_63891_OT1.0","training",2,60.21125667,237,79.13,2.38
"WALLEYE_POLLOCK_157201608201_63896_OT1.0","training",3,60.21125667,296,79.13,2.38
"WALLEYE_POLLOCK_157201608201_63900_OT1.0","training",5,59.66345167,471,66.87,2.62
"WALLEYE_POLLOCK_157201608201_63936_OT1.0","test",4,59.141205,396,97.76,2.51
"WALLEYE_POLLOCK_157201608201_63940_OT1.0","training",4,59.141205,340,97.76,2.51
"WALLEYE_POLLOCK_157201608201_63943_OT1.0","training",8,58.650975,510,118.32,2.92
"WALLEYE_POLLOCK_157201608201_63946_OT1.0","training",10,58.650975,499,118.32,2.92
"WALLEYE_POLLOCK_157201608201_63947_OT1.0","test",7,58.650975,481,118.32,2.92
"WALLEYE_POLLOCK_157201608201_63954_OT1.0","training",8,58.650975,543,118.32,2.92
"WALLEYE_POLLOCK_157201608201_63968_OT1.0","training",8,58.650975,460,118.32,2.92
"WALLEYE_POLLOCK_157201608201_63975_OT1.0","training",8,59.127055,545,104.3,3.35
"WALLEYE_POLLOCK_157201608201_63979_OT1.0","training",4,59.127055,408,104.3,3.35
"WALLEYE_POLLOCK_157201608201_64001_OT1.0","test",4,59.71690667,393,93.32,2.81
"WALLEYE_POLLOCK_157201608201_64005_OT1.0","training",4,59.71690667,354,93.32,2.81
"WALLEYE_POLLOCK_157201608201_64012_OT1.0","test",5,59.71690667,367,93.32,2.81
"WALLEYE_POLLOCK_157201608201_64018_OT1.0","training",7,60.22626167,479,99.32,1.77
"WALLEYE_POLLOCK_157201608201_64035_OT1.0","training",3,60.22626167,334,99.32,1.77
"WALLEYE_POLLOCK_157201608201_64044_OT1.0","training",1,60.873055,149,97.19,1.45
"WALLEYE_POLLOCK_157201608201_64049_OT1.0","training",5,60.873055,418,97.19,1.45
"WALLEYE_POLLOCK_157201608201_64064_OT1.0","training",6,60.873055,436,97.19,1.45
"WALLEYE_POLLOCK_157201608201_64083_OT1.0","training",2,61.21569,226,92.5,1.5
"WALLEYE_POLLOCK_157201608201_64108_OT1.0","training",3,60.73213,339,101.86,2.17
"WALLEYE_POLLOCK_157201608201_64116_OT1.0","training",3,60.3427,323,122.14,2.02
"WALLEYE_POLLOCK_157201608201_64125_OT1.0","training",4,60.3427,349,122.14,2.02
"WALLEYE_POLLOCK_157201608201_64126_OT1.0","training",3,60.3427,305,122.14,2.02
"WALLEYE_POLLOCK_157201608201_64133_OT1.0","training",3,59.80107,344,100.65,2.14
"WALLEYE_POLLOCK_157201608201_64147_OT1.0","training",3,59.80107,342,100.65,2.14
"WALLEYE_POLLOCK_157201608201_64157_OT1.0","training",4,60.63643,429,193.84,2.74
"WALLEYE_POLLOCK_157201608201_64159_OT1.0","test",8,60.63643,465,193.84,2.74
"WALLEYE_POLLOCK_157201608201_64169_OT1.0","training",4,60.63643,430,193.84,2.74
"WALLEYE_POLLOCK_157201608201_64178_OT1.0","training",8,61.12406667,540,45.88,0.9
"WALLEYE_POLLOCK_157201608201_64184_OT1.0","training",8,61.12406667,467,45.88,0.9
"WALLEYE_POLLOCK_157201608201_64190_OT1.0","training",4,61.12406667,404,45.88,0.9
"WALLEYE_POLLOCK_162201401201_1000_OT1.0","test",6,59.31519,450,134,1.8
"WALLEYE_POLLOCK_162201401201_1002_OT1.0","test",6,59.31519,440,134,1.8
"WALLEYE_POLLOCK_162201401201_1004_OT1.0","training",1,59.31519,160,134,1.8
"WALLEYE_POLLOCK_162201401201_1005_OT1.0","training",1,59.31519,170,134,1.8
"WALLEYE_POLLOCK_162201401201_1006_OT1.0","test",6,59.33448,430,135,2.1
"WALLEYE_POLLOCK_162201401201_1007_OT1.0","test",5,59.33448,430,135,2.1
"WALLEYE_POLLOCK_162201401201_1009_OT1.0","training",5,59.33448,430,135,2.1
"WALLEYE_POLLOCK_162201401201_100_OT1.0","training",8,55.99199,580,68,4
"WALLEYE_POLLOCK_162201401201_1011_OT1.0","training",5,59.33448,410,135,2.1
"WALLEYE_POLLOCK_162201401201_1012_OT1.0","training",1,59.33448,140,135,2.1
"WALLEYE_POLLOCK_162201401201_1015_OT1.0","test",5,59.33771,410,131,2.4
"WALLEYE_POLLOCK_162201401201_1016_OT1.0","test",6,59.33771,490,131,2.4
"WALLEYE_POLLOCK_162201401201_1019_OT1.0","training",7,59.33771,460,131,2.4
"WALLEYE_POLLOCK_162201401201_101_OT1.0","training",9,55.99199,560,68,4
"WALLEYE_POLLOCK_162201401201_1020_OT1.0","training",1,59.33771,160,131,2.4
"WALLEYE_POLLOCK_162201401201_1021_OT1.0","training",1,59.33771,140,131,2.4
"WALLEYE_POLLOCK_162201401201_1022_OT1.0","training",1,59.01721,150,128,2.9
"WALLEYE_POLLOCK_162201401201_1023_OT1.0","training",1,59.01721,140,128,2.9
"WALLEYE_POLLOCK_162201401201_1025_OT1.0","test",4,59.01721,410,128,2.9
"WALLEYE_POLLOCK_162201401201_1026_OT1.0","training",7,59.01721,420,128,2.9
"WALLEYE_POLLOCK_162201401201_1028_OT1.0","training",5,59.01721,460,128,2.9
"WALLEYE_POLLOCK_162201401201_1029_OT1.0","test",7,59.01721,480,128,2.9
"WALLEYE_POLLOCK_162201401201_102_OT1.0","training",9,55.99199,550,68,4
"WALLEYE_POLLOCK_162201401201_1030_OT1.0","training",13,58.66792,640,134,3
"WALLEYE_POLLOCK_162201401201_1031_OT1.0","training",14,58.66792,580,134,3
"WALLEYE_POLLOCK_162201401201_1032_OT1.0","training",10,58.66792,570,134,3
"WALLEYE_POLLOCK_162201401201_1033_OT1.0","training",13,58.66792,620,134,3
"WALLEYE_POLLOCK_162201401201_1034_OT1.0","training",8,58.66792,490,134,3
"WALLEYE_POLLOCK_162201401201_1036_OT1.0","training",1,58.66792,150,134,3
"WALLEYE_POLLOCK_162201401201_1038_OT1.0","training",6,58.96502,440,131,2.3
"WALLEYE_POLLOCK_162201401201_1040_OT1.0","training",6,58.96502,370,131,2.3
"WALLEYE_POLLOCK_162201401201_1041_OT1.0","training",7,58.96502,450,131,2.3
"WALLEYE_POLLOCK_162201401201_1042_OT1.0","training",6,58.96502,440,131,2.3
"WALLEYE_POLLOCK_162201401201_1043_OT1.0","training",6,58.96502,450,131,2.3
"WALLEYE_POLLOCK_162201401201_1044_OT1.0","test",1,58.96502,150,131,2.3
"WALLEYE_POLLOCK_162201401201_1045_OT1.0","training",1,58.96502,140,131,2.3
"WALLEYE_POLLOCK_162201401201_104_OT1.0","test",7,55.99199,550,68,4
"WALLEYE_POLLOCK_162201401201_105_OT1.0","training",6,55.99199,520,68,4
"WALLEYE_POLLOCK_162201401201_106_OT1.0","training",7,55.67647,660,47,4.1
"WALLEYE_POLLOCK_162201401201_108_OT1.0","test",7,55.67647,540,47,4.1
"WALLEYE_POLLOCK_162201401201_10_OT1.0","training",1,57.65961,130,46,5.5
"WALLEYE_POLLOCK_162201401201_111_OT1.0","test",8,55.67647,600,47,4.1
"WALLEYE_POLLOCK_162201401201_113_OT1.0","training",7,55.3248,460,77,4.9
"WALLEYE_POLLOCK_162201401201_114_OT1.0","training",6,55.3248,430,77,4.9
"WALLEYE_POLLOCK_162201401201_119_OT1.0","training",6,55.68217,510,92,4
"WALLEYE_POLLOCK_162201401201_11_OT1.0","training",17,58.28528,770,39,5.6
"WALLEYE_POLLOCK_162201401201_122_OT1.0","training",7,55.68217,480,92,4
"WALLEYE_POLLOCK_162201401201_123_OT1.0","training",6,55.68217,530,92,4
"WALLEYE_POLLOCK_162201401201_124_OT1.0","training",1,55.98848,150,87,3.9
"WALLEYE_POLLOCK_162201401201_126_OT1.0","test",7,55.98848,560,87,3.9
"WALLEYE_POLLOCK_162201401201_128_OT1.0","training",8,55.98848,480,87,3.9
"WALLEYE_POLLOCK_162201401201_12_OT1.0","training",23,58.28528,800,39,5.6
"WALLEYE_POLLOCK_162201401201_130_OT1.0","test",6,55.98848,420,87,3.9
"WALLEYE_POLLOCK_162201401201_131_OT1.0","test",9,56.33043,590,82,3.4
"WALLEYE_POLLOCK_162201401201_132_OT1.0","training",8,56.33043,620,82,3.4
"WALLEYE_POLLOCK_162201401201_133_OT1.0","training",1,56.33043,160,82,3.4
"WALLEYE_POLLOCK_162201401201_134_OT1.0","training",1,56.33043,170,82,3.4
"WALLEYE_POLLOCK_162201401201_137_OT1.0","test",6,56.33043,460,82,3.4
"WALLEYE_POLLOCK_162201401201_139_OT1.0","test",5,56.66139,470,73,3.3
"WALLEYE_POLLOCK_162201401201_140_OT1.0","test",7,56.66139,570,73,3.3
"WALLEYE_POLLOCK_162201401201_143_OT1.0","test",7,56.66139,470,73,3.3
"WALLEYE_POLLOCK_162201401201_145_OT1.0","training",11,56.99528,670,66,3.3
"WALLEYE_POLLOCK_162201401201_146_OT1.0","training",6,56.99528,480,66,3.3
"WALLEYE_POLLOCK_162201401201_148_OT1.0","training",5,56.99528,520,66,3.3
"WALLEYE_POLLOCK_162201401201_149_OT1.0","training",9,57.3286,630,60,3.4
"WALLEYE_POLLOCK_162201401201_14_OT1.0","training",15,58.28528,700,39,5.6
"WALLEYE_POLLOCK_162201401201_150_OT1.0","training",13,57.3286,690,60,3.4
"WALLEYE_POLLOCK_162201401201_152_OT1.0","training",6,57.3286,570,60,3.4
"WALLEYE_POLLOCK_162201401201_154_OT1.0","training",6,57.65607,530,48,3.3
"WALLEYE_POLLOCK_162201401201_155_OT1.0","training",9,57.65607,620,48,3.3
"WALLEYE_POLLOCK_162201401201_156_OT1.0","training",9,57.65607,600,48,3.3
"WALLEYE_POLLOCK_162201401201_157_OT1.0","test",1,58.32956,130,42,3.5
"WALLEYE_POLLOCK_162201401201_158_OT1.0","training",1,58.32956,140,42,3.5
"WALLEYE_POLLOCK_162201401201_15_OT1.0","test",1,58.28528,140,39,5.6
"WALLEYE_POLLOCK_162201401201_162_OT1.0","training",16,58.32956,700,42,3.5
"WALLEYE_POLLOCK_162201401201_163_OT1.0","training",13,58.01744,630,48,3.2
"WALLEYE_POLLOCK_162201401201_164_OT1.0","test",9,58.01744,620,48,3.2
"WALLEYE_POLLOCK_162201401201_166_OT1.0","test",7,58.01744,600,48,3.2
"WALLEYE_POLLOCK_162201401201_167_OT1.0","training",2,57.99639,270,43,4.5
"WALLEYE_POLLOCK_162201401201_168_OT1.0","training",1,57.99639,110,43,4.5
"WALLEYE_POLLOCK_162201401201_169_OT1.0","training",13,57.99639,640,43,4.5
"WALLEYE_POLLOCK_162201401201_16_OT1.0","training",1,58.28528,120,39,5.6
"WALLEYE_POLLOCK_162201401201_171_OT1.0","training",17,57.99639,780,43,4.5
"WALLEYE_POLLOCK_162201401201_173_OT1.0","training",8,57.65981,640,50,3.3
"WALLEYE_POLLOCK_162201401201_177_OT1.0","test",1,57.65981,120,50,3.3
"WALLEYE_POLLOCK_162201401201_178_OT1.0","training",1,57.65981,140,50,3.3
"WALLEYE_POLLOCK_162201401201_180_OT1.0","training",1,57.6607,130,58,2.3
"WALLEYE_POLLOCK_162201401201_182_OT1.0","training",13,57.6607,650,58,2.3
"WALLEYE_POLLOCK_162201401201_185_OT1.0","training",2,57.3573,140,64,2.4
"WALLEYE_POLLOCK_162201401201_186_OT1.0","training",1,57.3573,130,64,2.4
"WALLEYE_POLLOCK_162201401201_188_OT1.0","training",9,57.3573,590,64,2.4
"WALLEYE_POLLOCK_162201401201_18_OT1.0","training",1,57.99749,130,49,4.7
"WALLEYE_POLLOCK_162201401201_190_OT1.0","training",6,57.3573,590,64,2.4
"WALLEYE_POLLOCK_162201401201_192_OT1.0","training",1,57.32948,120,63,2.6
"WALLEYE_POLLOCK_162201401201_194_OT1.0","test",7,57.32948,570,63,2.6
"WALLEYE_POLLOCK_162201401201_195_OT1.0","training",6,57.32948,540,63,2.6
"WALLEYE_POLLOCK_162201401201_196_OT1.0","test",8,57.32948,580,63,2.6
"WALLEYE_POLLOCK_162201401201_197_OT1.0","training",1,57.01495,110,67,2.8
"WALLEYE_POLLOCK_162201401201_198_OT1.0","training",1,57.01495,130,67,2.8
"WALLEYE_POLLOCK_162201401201_199_OT1.0","training",7,57.01495,510,67,2.8
"WALLEYE_POLLOCK_162201401201_1_OT1.0","test",1,57.32274,140,48,5.5
"WALLEYE_POLLOCK_162201401201_200_OT1.0","training",5,57.01495,420,67,2.8
"WALLEYE_POLLOCK_162201401201_203_OT1.0","test",6,57.00113,450,68,3.1
"WALLEYE_POLLOCK_162201401201_204_OT1.0","training",6,57.00113,500,68,3.1
"WALLEYE_POLLOCK_162201401201_205_OT1.0","training",7,57.00113,450,68,3.1
"WALLEYE_POLLOCK_162201401201_208_OT1.0","training",6,57.00113,460,68,3.1
"WALLEYE_POLLOCK_162201401201_20_OT1.0","training",21,57.99749,760,49,4.7
"WALLEYE_POLLOCK_162201401201_212_OT1.0","training",7,56.68258,490,73,3.1
"WALLEYE_POLLOCK_162201401201_215_OT1.0","training",2,56.6608,240,73,2.9
"WALLEYE_POLLOCK_162201401201_216_OT1.0","training",2,56.6608,250,73,2.9
"WALLEYE_POLLOCK_162201401201_218_OT1.0","test",8,56.6608,660,73,2.9
"WALLEYE_POLLOCK_162201401201_219_OT1.0","training",6,56.6608,520,73,2.9
"WALLEYE_POLLOCK_162201401201_21_OT1.0","training",10,57.99749,710,49,4.7
"WALLEYE_POLLOCK_162201401201_221_OT1.0","training",6,56.6608,440,73,2.9
"WALLEYE_POLLOCK_162201401201_222_OT1.0","training",7,56.6608,450,73,2.9
"WALLEYE_POLLOCK_162201401201_223_OT1.0","training",6,56.35724,610,85,3.5
"WALLEYE_POLLOCK_162201401201_224_OT1.0","training",6,56.35724,590,85,3.5
"WALLEYE_POLLOCK_162201401201_226_OT1.0","training",5,56.35724,520,85,3.5
"WALLEYE_POLLOCK_162201401201_228_OT1.0","training",16,56.35724,660,85,3.5
"WALLEYE_POLLOCK_162201401201_22_OT1.0","test",6,57.99749,630,49,4.7
"WALLEYE_POLLOCK_162201401201_231_OT1.0","training",6,56.33265,450,84,2.8
"WALLEYE_POLLOCK_162201401201_233_OT1.0","training",6,56.33265,490,84,2.8
"WALLEYE_POLLOCK_162201401201_234_OT1.0","training",7,56.33265,480,84,2.8
"WALLEYE_POLLOCK_162201401201_235_OT1.0","training",6,56.0091,470,90,3.9
"WALLEYE_POLLOCK_162201401201_236_OT1.0","training",5,56.0091,470,90,3.9
"WALLEYE_POLLOCK_162201401201_238_OT1.0","training",5,56.0091,520,90,3.9
"WALLEYE_POLLOCK_162201401201_239_OT1.0","test",5,56.0091,500,90,3.9
"WALLEYE_POLLOCK_162201401201_240_OT1.0","training",9,56.0091,610,90,3.9
"WALLEYE_POLLOCK_162201401201_242_OT1.0","training",5,55.994,520,93,3.9
"WALLEYE_POLLOCK_162201401201_243_OT1.0","training",6,55.994,510,93,3.9
"WALLEYE_POLLOCK_162201401201_245_OT1.0","training",7,55.994,540,93,3.9
"WALLEYE_POLLOCK_162201401201_246_OT1.0","training",6,55.994,430,93,3.9
"WALLEYE_POLLOCK_162201401201_247_OT1.0","test",9,55.69396,540,106,4
"WALLEYE_POLLOCK_162201401201_248_OT1.0","training",14,55.69396,580,106,4
"WALLEYE_POLLOCK_162201401201_249_OT1.0","training",9,55.69396,600,106,4
"WALLEYE_POLLOCK_162201401201_24_OT1.0","training",4,57.67458,300,52,5
"WALLEYE_POLLOCK_162201401201_250_OT1.0","training",10,55.69396,570,106,4
"WALLEYE_POLLOCK_162201401201_251_OT1.0","training",8,55.69396,620,106,4
"WALLEYE_POLLOCK_162201401201_253_OT1.0","training",8,55.65988,490,95,4
"WALLEYE_POLLOCK_162201401201_254_OT1.0","training",7,55.65988,520,95,4
"WALLEYE_POLLOCK_162201401201_256_OT1.0","test",9,55.65988,520,95,4
"WALLEYE_POLLOCK_162201401201_257_OT1.0","training",6,55.65988,450,95,4
"WALLEYE_POLLOCK_162201401201_258_OT1.0","training",8,55.65988,500,95,4
"WALLEYE_POLLOCK_162201401201_259_OT1.0","test",7,55.35398,560,99,4.6
"WALLEYE_POLLOCK_162201401201_260_OT1.0","training",7,55.35398,460,99,4.6
"WALLEYE_POLLOCK_162201401201_264_OT1.0","training",6,55.35398,480,99,4.6
"WALLEYE_POLLOCK_162201401201_267_OT1.0","training",8,55.05361,510,63,6.7
"WALLEYE_POLLOCK_162201401201_270_OT1.0","training",8,54.68787,580,79,5.6
"WALLEYE_POLLOCK_162201401201_272_OT1.0","training",9,54.68787,590,79,5.6
"WALLEYE_POLLOCK_162201401201_273_OT1.0","training",10,54.68787,590,79,5.6
"WALLEYE_POLLOCK_162201401201_274_OT1.0","test",7,54.68787,520,79,5.6
"WALLEYE_POLLOCK_162201401201_27_OT1.0","training",3,57.67458,190,52,5
"WALLEYE_POLLOCK_162201401201_282_OT1.0","training",1,54.83084,160,154,3.9
"WALLEYE_POLLOCK_162201401201_283_OT1.0","test",10,54.83084,530,154,3.9
"WALLEYE_POLLOCK_162201401201_285_OT1.0","training",5,54.83084,510,154,3.9
"WALLEYE_POLLOCK_162201401201_287_OT1.0","training",7,54.98361,510,128,4.1
"WALLEYE_POLLOCK_162201401201_28_OT1.0","training",1,57.67458,170,52,5
"WALLEYE_POLLOCK_162201401201_291_OT1.0","training",9,54.98361,600,128,4.1
"WALLEYE_POLLOCK_162201401201_293_OT1.0","training",12,55.31088,620,118,4.3
"WALLEYE_POLLOCK_162201401201_295_OT1.0","training",5,55.31088,530,118,4.3
"WALLEYE_POLLOCK_162201401201_296_OT1.0","training",7,55.31088,550,118,4.3
"WALLEYE_POLLOCK_162201401201_297_OT1.0","training",10,55.31088,520,118,4.3
"WALLEYE_POLLOCK_162201401201_298_OT1.0","test",7,55.31088,500,118,4.3
"WALLEYE_POLLOCK_162201401201_29_OT1.0","training",18,57.339,670,58,4.7
"WALLEYE_POLLOCK_162201401201_2_OT1.0","training",16,57.32274,770,48,5.5
"WALLEYE_POLLOCK_162201401201_300_OT1.0","training",8,55.33466,530,130,4.1
"WALLEYE_POLLOCK_162201401201_301_OT1.0","training",6,55.33466,510,130,4.1
"WALLEYE_POLLOCK_162201401201_302_OT1.0","training",6,55.33466,510,130,4.1
"WALLEYE_POLLOCK_162201401201_303_OT1.0","training",6,55.33466,510,130,4.1
"WALLEYE_POLLOCK_162201401201_305_OT1.0","test",6,55.65804,500,125,4
"WALLEYE_POLLOCK_162201401201_306_OT1.0","test",7,55.65804,570,125,4
"WALLEYE_POLLOCK_162201401201_307_OT1.0","training",8,55.65804,580,125,4
"WALLEYE_POLLOCK_162201401201_308_OT1.0","training",6,55.65804,520,125,4
"WALLEYE_POLLOCK_162201401201_309_OT1.0","training",7,55.65804,500,125,4
"WALLEYE_POLLOCK_162201401201_30_OT1.0","training",8,57.339,700,58,4.7
"WALLEYE_POLLOCK_162201401201_310_OT1.0","training",7,55.65804,520,125,4
"WALLEYE_POLLOCK_162201401201_311_OT1.0","training",8,55.98577,590,123,4
"WALLEYE_POLLOCK_162201401201_313_OT1.0","training",8,55.98577,540,123,4
"WALLEYE_POLLOCK_162201401201_314_OT1.0","training",7,55.98577,520,123,4
"WALLEYE_POLLOCK_162201401201_315_OT1.0","test",8,55.98577,480,123,4
"WALLEYE_POLLOCK_162201401201_318_OT1.0","training",7,56.32151,520,102,3.8
"WALLEYE_POLLOCK_162201401201_320_OT1.0","training",6,56.32151,490,102,3.8
"WALLEYE_POLLOCK_162201401201_323_OT1.0","training",5,56.32151,490,102,3.8
"WALLEYE_POLLOCK_162201401201_324_OT1.0","training",8,56.64929,540,82,3.5
"WALLEYE_POLLOCK_162201401201_325_OT1.0","training",8,56.64929,510,82,3.5
"WALLEYE_POLLOCK_162201401201_326_OT1.0","training",8,56.64929,470,82,3.5
"WALLEYE_POLLOCK_162201401201_327_OT1.0","training",6,56.64929,460,82,3.5
"WALLEYE_POLLOCK_162201401201_328_OT1.0","training",6,56.64929,490,82,3.5
"WALLEYE_POLLOCK_162201401201_329_OT1.0","training",9,56.64929,580,82,3.5
"WALLEYE_POLLOCK_162201401201_332_OT1.0","training",6,56.98036,490,72,3.3
"WALLEYE_POLLOCK_162201401201_333_OT1.0","training",5,56.98036,450,72,3.3
"WALLEYE_POLLOCK_162201401201_334_OT1.0","training",7,56.98036,500,72,3.3
"WALLEYE_POLLOCK_162201401201_335_OT1.0","training",6,56.98036,470,72,3.3
"WALLEYE_POLLOCK_162201401201_336_OT1.0","training",7,57.32206,460,68,3.3
"WALLEYE_POLLOCK_162201401201_337_OT1.0","training",7,57.32206,460,68,3.3
"WALLEYE_POLLOCK_162201401201_338_OT1.0","test",2,57.32206,280,68,3.3
"WALLEYE_POLLOCK_162201401201_339_OT1.0","training",7,57.32206,500,68,3.3
"WALLEYE_POLLOCK_162201401201_340_OT1.0","training",1,57.32206,140,68,3.3
"WALLEYE_POLLOCK_162201401201_341_OT1.0","training",1,57.32206,170,68,3.3
"WALLEYE_POLLOCK_162201401201_342_OT1.0","training",1,57.64726,140,65,3
"WALLEYE_POLLOCK_162201401201_345_OT1.0","training",7,57.64726,500,65,3
"WALLEYE_POLLOCK_162201401201_346_OT1.0","training",8,57.64726,600,65,3
"WALLEYE_POLLOCK_162201401201_347_OT1.0","test",7,57.64726,530,65,3
"WALLEYE_POLLOCK_162201401201_34_OT1.0","training",1,56.33421,180,61,4.6
"WALLEYE_POLLOCK_162201401201_350_OT1.0","training",8,57.98409,650,60,2.2
"WALLEYE_POLLOCK_162201401201_352_OT1.0","training",1,57.98409,160,60,2.2
"WALLEYE_POLLOCK_162201401201_353_OT1.0","training",1,57.98409,140,60,2.2
"WALLEYE_POLLOCK_162201401201_355_OT1.0","training",7,58.31348,640,46,3.1
"WALLEYE_POLLOCK_162201401201_358_OT1.0","test",0,58.31348,150,46,3.1
"WALLEYE_POLLOCK_162201401201_359_OT1.0","training",1,58.31348,110,46,3.1
"WALLEYE_POLLOCK_162201401201_35_OT1.0","training",1,56.33421,150,61,4.6
"WALLEYE_POLLOCK_162201401201_363_OT1.0","training",8,58.6662,570,51,2.2
"WALLEYE_POLLOCK_162201401201_364_OT1.0","test",2,58.6662,230,51,2.2
"WALLEYE_POLLOCK_162201401201_365_OT1.0","training",1,58.6662,140,51,2.2
"WALLEYE_POLLOCK_162201401201_366_OT1.0","training",8,58.33602,530,63,1.9
"WALLEYE_POLLOCK_162201401201_367_OT1.0","training",8,58.33602,550,63,1.9
"WALLEYE_POLLOCK_162201401201_368_OT1.0","training",6,58.33602,570,63,1.9
"WALLEYE_POLLOCK_162201401201_371_OT1.0","training",1,58.33602,130,63,1.9
"WALLEYE_POLLOCK_162201401201_373_OT1.0","training",6,58.33624,430,66,1.4
"WALLEYE_POLLOCK_162201401201_374_OT1.0","test",6,58.33624,480,66,1.4
"WALLEYE_POLLOCK_162201401201_376_OT1.0","test",1,58.33624,130,66,1.4
"WALLEYE_POLLOCK_162201401201_377_OT1.0","training",1,58.33624,150,66,1.4
"WALLEYE_POLLOCK_162201401201_378_OT1.0","training",2,58.63773,220,61,1.5
"WALLEYE_POLLOCK_162201401201_379_OT1.0","test",2,58.63773,230,61,1.5
"WALLEYE_POLLOCK_162201401201_37_OT1.0","training",10,56.33421,630,61,4.6
"WALLEYE_POLLOCK_162201401201_380_OT1.0","training",8,58.63773,450,61,1.5
"WALLEYE_POLLOCK_162201401201_381_OT1.0","training",2,58.63773,270,61,1.5
"WALLEYE_POLLOCK_162201401201_383_OT1.0","training",5,58.98618,470,52,1
"WALLEYE_POLLOCK_162201401201_384_OT1.0","test",7,58.98618,460,52,1
"WALLEYE_POLLOCK_162201401201_385_OT1.0","training",8,58.98618,490,52,1
"WALLEYE_POLLOCK_162201401201_386_OT1.0","training",8,58.98618,510,52,1
"WALLEYE_POLLOCK_162201401201_387_OT1.0","training",1,58.98618,140,52,1
"WALLEYE_POLLOCK_162201401201_388_OT1.0","training",2,58.98618,150,52,1
"WALLEYE_POLLOCK_162201401201_389_OT1.0","test",6,59.30457,480,48,1.7
"WALLEYE_POLLOCK_162201401201_390_OT1.0","training",5,59.30457,440,48,1.7
"WALLEYE_POLLOCK_162201401201_391_OT1.0","training",7,59.30457,560,48,1.7
"WALLEYE_POLLOCK_162201401201_392_OT1.0","training",6,59.30457,550,48,1.7
"WALLEYE_POLLOCK_162201401201_395_OT1.0","training",8,59.64873,580,45,1
"WALLEYE_POLLOCK_162201401201_398_OT1.0","training",9,59.64873,580,45,1
"WALLEYE_POLLOCK_162201401201_399_OT1.0","training",1,59.64873,100,45,1
"WALLEYE_POLLOCK_162201401201_39_OT1.0","training",8,56.33421,590,61,4.6
"WALLEYE_POLLOCK_162201401201_400_OT1.0","training",1,59.64873,90,45,1
"WALLEYE_POLLOCK_162201401201_401_OT1.0","training",18,59.97181,530,44,0.7
"WALLEYE_POLLOCK_162201401201_403_OT1.0","training",14,59.97181,580,44,0.7
"WALLEYE_POLLOCK_162201401201_404_OT1.0","training",12,59.97181,620,44,0.7
